#timestamp(s) tx ty tz qx qy qz qw
1413393916.930760 1.59365902 -0.53700511 0.76361823 -0.48096393 0.66303542 -0.33677808 -0.46436867
1413393916.945760 1.60009954 -0.54403469 0.76712402 -0.47529475 0.66659220 -0.33500422 -0.46639245
1413393916.950761 1.60225449 -0.54637116 0.76824162 -0.47337671 0.66786427 -0.33447022 -0.46690628
1413393916.955760 1.60438890 -0.54871367 0.76935972 -0.47135011 0.66914902 -0.33397240 -0.46747311
1413393916.960761 1.60650071 -0.55106785 0.77050165 -0.46915997 0.67044631 -0.33354574 -0.46812169
1413393916.965760 1.60860094 -0.55343976 0.77168337 -0.46690505 0.67177453 -0.33312716 -0.46876961
1413393916.970761 1.61070226 -0.55582375 0.77290825 -0.46463343 0.67299469 -0.33282170 -0.46949295
1413393916.975760 1.61182458 -0.56607068 0.77860351 -0.46250177 0.67412829 -0.33255020 -0.47016329
1413393917.000761 1.62238908 -0.57787919 0.78485234 -0.45104787 0.67974914 -0.33163963 -0.47382706
1413393917.015760 1.62860086 -0.58498806 0.78847136 -0.44424062 0.68321953 -0.33058234 -0.47600069
1413393917.020761 1.63067877 -0.58738585 0.78969029 -0.44208378 0.68429923 -0.33036835 -0.47660596
1413393917.040761 1.63742457 -0.60310911 0.80014150 -0.43309490 0.68885908 -0.32925344 -0.47905547
1413393917.070760 1.64959234 -0.61690176 0.80755282 -0.41965346 0.69536171 -0.32731582 -0.48293624
1413393917.085761 1.65541686 -0.62376255 0.81141317 -0.41287077 0.69862459 -0.32584507 -0.48506330
1413393917.090760 1.65736915 -0.62601380 0.81272089 -0.41073393 0.69966662 -0.32539846 -0.48567489
1413393917.095761 1.65932401 -0.62824492 0.81402022 -0.40862384 0.70065098 -0.32498959 -0.48630908
1413393917.100760 1.66127032 -0.63044717 0.81532017 -0.40653655 0.70167129 -0.32451681 -0.48690273
1413393917.120760 1.66986167 -0.63418842 0.82381436 -0.39798131 0.70577698 -0.32203865 -0.48967422
1413393917.125761 1.67093967 -0.63671170 0.82595610 -0.39579387 0.70671300 -0.32140298 -0.49051409
1413393917.150760 1.67990771 -0.64748655 0.83260809 -0.38558414 0.71124938 -0.31824325 -0.49413604
1413393917.160760 1.68338815 -0.65164048 0.83524725 -0.38148064 0.71332621 -0.31662847 -0.49536315
1413393917.165761 1.68512638 -0.65369985 0.83653507 -0.37947531 0.71436059 -0.31587107 -0.49589606
1413393917.170760 1.68685689 -0.65576314 0.83781214 -0.37750984 0.71536481 -0.31518030 -0.49638783
1413393917.185760 1.69226235 -0.66120804 0.84339530 -0.37160075 0.71809798 -0.31311965 -0.49820102
1413393917.215760 1.70204082 -0.67263498 0.85147237 -0.35971141 0.72369425 -0.30833078 -0.50180321
1413393917.220761 1.70364963 -0.67450101 0.85275376 -0.35782939 0.72476560 -0.30767513 -0.50200495
1413393917.230761 1.70487389 -0.68145031 0.85454749 -0.35375787 0.72699713 -0.30614470 -0.50259921
1413393917.240761 1.70790000 -0.68494367 0.85707590 -0.34967536 0.72909286 -0.30436228 -0.50350209
1413393917.245760 1.70939290 -0.68669725 0.85834761 -0.34774189 0.73012942 -0.30348420 -0.50386898
1413393917.250761 1.71087904 -0.68844135 0.85962187 -0.34591466 0.73115448 -0.30259845 -0.50417293
1413393917.255760 1.71235418 -0.69017067 0.86089737 -0.34417298 0.73223504 -0.30165652 -0.50436112
1413393917.260761 1.71381006 -0.69187697 0.86216972 -0.34251783 0.73337361 -0.30057272 -0.50448065
1413393917.265760 1.71524278 -0.69355059 0.86343586 -0.34090586 0.73453135 -0.29936050 -0.50460894
1413393917.270761 1.71665451 -0.69518392 0.86470538 -0.33931812 0.73572016 -0.29802463 -0.50473792
1413393917.275760 1.71805312 -0.69677876 0.86598462 -0.33772137 0.73686814 -0.29664618 -0.50494621
1413393917.290761 1.72220620 -0.70145253 0.86976166 -0.33276857 0.74003700 -0.29290756 -0.50578204
1413393917.295760 1.72355886 -0.70299365 0.87103105 -0.33104258 0.74107968 -0.29183155 -0.50600994
1413393917.300761 1.72489512 -0.70450194 0.87230220 -0.32928900 0.74214354 -0.29073695 -0.50622500
1413393917.305760 1.72621635 -0.70597256 0.87353965 -0.32753814 0.74328478 -0.28955945 -0.50636136
1413393917.310760 1.72751587 -0.70742679 0.87473335 -0.32580926 0.74445831 -0.28832523 -0.50645702
1413393917.315761 1.72879393 -0.70887841 0.87591728 -0.32415137 0.74564039 -0.28703806 -0.50651303
1413393917.320760 1.73006135 -0.71031576 0.87711626 -0.32256927 0.74682283 -0.28572714 -0.50652218
1413393917.330760 1.73019507 -0.71145833 0.87925574 -0.31938980 0.74912777 -0.28320157 -0.50655169
1413393917.345761 1.73373545 -0.71539226 0.88280797 -0.31443316 0.75225824 -0.27919983 -0.50723445
1413393917.350760 1.73486332 -0.71666098 0.88399364 -0.31268726 0.75330863 -0.27789623 -0.50747067
1413393917.355761 1.73598221 -0.71791138 0.88515415 -0.31093605 0.75435061 -0.27662935 -0.50769098
1413393917.360760 1.73709145 -0.71915066 0.88628396 -0.30917979 0.75538538 -0.27542346 -0.50788060
1413393917.365761 1.73818871 -0.72037473 0.88738966 -0.30739156 0.75643790 -0.27426181 -0.50802814
1413393917.370760 1.73926716 -0.72157810 0.88845802 -0.30557237 0.75751111 -0.27308623 -0.50815977
1413393917.375761 1.74004942 -0.72227846 0.89102444 -0.30361417 0.75865388 -0.27187464 -0.50827837
1413393917.395761 1.74410086 -0.72685055 0.89497822 -0.29595867 0.76301580 -0.26733827 -0.50867043
1413393917.400760 1.74507917 -0.72795178 0.89593553 -0.29405031 0.76400556 -0.26627032 -0.50885168
1413393917.405761 1.74602272 -0.72903029 0.89687844 -0.29213367 0.76498026 -0.26512114 -0.50909125
1413393917.410760 1.74693525 -0.73008127 0.89780516 -0.29020863 0.76595813 -0.26387475 -0.50936943
1413393917.415761 1.74782855 -0.73111038 0.89869512 -0.28832371 0.76695114 -0.26253869 -0.50963597
1413393917.420760 1.74871057 -0.73213186 0.89954054 -0.28647005 0.76793521 -0.26121270 -0.50988072
1413393917.425761 1.74964263 -0.73768630 0.90321227 -0.28472311 0.76894520 -0.25986337 -0.51002653
1413393917.465760 1.75580490 -0.74536556 0.90883967 -0.27025154 0.77715030 -0.24846439 -0.51114280
1413393917.470761 1.75648686 -0.74626586 0.90942879 -0.26845795 0.77811162 -0.24702034 -0.51132533
1413393917.490761 1.76018830 -0.75686852 0.91420289 -0.26065605 0.78185300 -0.24121860 -0.51242354
1413393917.520761 1.76348261 -0.76149605 0.91669327 -0.24893500 0.78726346 -0.23276253 -0.51387665
1413393917.525760 1.76396748 -0.76219678 0.91700311 -0.24680404 0.78822331 -0.23143694 -0.51403183
1413393917.535760 1.76490361 -0.76357308 0.91753212 -0.24268733 0.79018864 -0.22883876 -0.51413772
1413393917.540761 1.76535205 -0.76424078 0.91776479 -0.24072055 0.79117150 -0.22749100 -0.51414893
1413393917.545760 1.76578204 -0.76488303 0.91796968 -0.23877294 0.79214623 -0.22608099 -0.51417819
1413393917.550761 1.76618390 -0.76549793 0.91814478 -0.23680819 0.79313224 -0.22459198 -0.51421939
1413393917.555760 1.76655624 -0.76608877 0.91830270 -0.23481810 0.79407279 -0.22302280 -0.51436339
1413393917.560760 1.76690730 -0.76665747 0.91844246 -0.23284192 0.79496255 -0.22138089 -0.51459662
1413393917.565761 1.76723987 -0.76721506 0.91855737 -0.23093052 0.79582580 -0.21970522 -0.51484172
1413393917.570760 1.76754835 -0.76777389 0.91865969 -0.22909113 0.79664074 -0.21803338 -0.51511381
1413393917.575761 1.76468361 -0.77807506 0.92013522 -0.22757956 0.79745373 -0.21626954 -0.51526943
1413393917.585761 1.76512602 -0.77922459 0.92023292 -0.22407866 0.79901539 -0.21274803 -0.51585022
1413393917.590760 1.76529084 -0.77975972 0.92024970 -0.22223731 0.79980986 -0.21088788 -0.51617931
1413393917.595761 1.76542518 -0.78027366 0.92024345 -0.22036991 0.80064839 -0.20896176 -0.51646320
1413393917.600760 1.76553555 -0.78078562 0.92020261 -0.21851516 0.80146144 -0.20704658 -0.51676145
1413393917.605761 1.76563300 -0.78129975 0.92013918 -0.21671070 0.80225873 -0.20517122 -0.51703208
1413393917.615761 1.76578644 -0.78229611 0.91991595 -0.21332040 0.80386650 -0.20135985 -0.51744300
1413393917.620760 1.76581666 -0.78276288 0.91977044 -0.21159218 0.80466463 -0.19939523 -0.51767279
1413393917.630760 1.76277783 -0.78635977 0.91997469 -0.20813031 0.80631395 -0.19521399 -0.51810336
1413393917.660760 1.76196411 -0.78897549 0.91866373 -0.19724269 0.81020711 -0.18377041 -0.52046920
1413393917.665761 1.76176352 -0.78934545 0.91836045 -0.19541875 0.81082301 -0.18169895 -0.52092518
1413393917.670760 1.76154928 -0.78969761 0.91803644 -0.19362454 0.81142820 -0.17959447 -0.52138244
1413393917.685760 1.76394892 -0.79795619 0.91971934 -0.18863722 0.81293099 -0.17333898 -0.52298452
1413393917.700761 1.76306825 -0.79896742 0.91858966 -0.18339585 0.81412149 -0.16729438 -0.52496168
1413393917.705760 1.76273430 -0.79928051 0.91816612 -0.18160887 0.81447453 -0.16527372 -0.52567486
1413393917.710761 1.76238271 -0.79958037 0.91771159 -0.17977680 0.81484422 -0.16326311 -0.52635953
1413393917.715760 1.76201335 -0.79986978 0.91723268 -0.17796077 0.81518225 -0.16125977 -0.52707035
1413393917.720761 1.76162602 -0.80015016 0.91673490 -0.17617383 0.81550400 -0.15928004 -0.52777445
1413393917.725760 1.76180625 -0.80461217 0.91750461 -0.17440678 0.81581722 -0.15724589 -0.52848678
1413393917.730761 1.76139687 -0.80488852 0.91698164 -0.17258302 0.81607567 -0.15533249 -0.52925176
1413393917.735760 1.76098067 -0.80513818 0.91645229 -0.17071521 0.81630135 -0.15341488 -0.53006820
1413393917.740761 1.76054466 -0.80536370 0.91591297 -0.16878986 0.81649836 -0.15149748 -0.53093212
1413393917.745760 1.76008313 -0.80557913 0.91537307 -0.16684701 0.81664000 -0.14958067 -0.53187104
1413393917.750761 1.75960994 -0.80579174 0.91483507 -0.16492009 0.81675982 -0.14768712 -0.53281636
1413393917.755760 1.75912750 -0.80601213 0.91427455 -0.16302450 0.81683378 -0.14586916 -0.53378626
1413393917.760761 1.75862187 -0.80624589 0.91371437 -0.16115116 0.81685375 -0.14413514 -0.53479464
1413393917.765760 1.75809255 -0.80647514 0.91319319 -0.15931348 0.81686049 -0.14238602 -0.53580256
1413393917.770761 1.75754323 -0.80667711 0.91269131 -0.15742951 0.81678096 -0.14057413 -0.53695784
1413393917.785760 1.75382265 -0.80326717 0.91203608 -0.15158571 0.81670644 -0.13450451 -0.54029705
1413393917.810760 1.75048597 -0.80401084 0.90960906 -0.14216050 0.81623589 -0.12559998 -0.54568673
1413393917.815761 1.74977311 -0.80413221 0.90914554 -0.14001081 0.81608393 -0.12396930 -0.54684148
1413393917.820760 1.74905095 -0.80424042 0.90869818 -0.13781405 0.81592434 -0.12232687 -0.54800629
1413393917.835761 1.74587021 -0.80886571 0.90544937 -0.13133941 0.81564656 -0.11773079 -0.55100826
1413393917.845761 1.74431817 -0.80914123 0.90451722 -0.12721457 0.81548005 -0.11474027 -0.55285026
1413393917.850760 1.74354099 -0.80924397 0.90405057 -0.12508708 0.81545068 -0.11324441 -0.55368684
1413393917.855761 1.74276522 -0.80932492 0.90355604 -0.12290801 0.81548717 -0.11173723 -0.55442681
1413393917.860760 1.74198323 -0.80939524 0.90303705 -0.12067441 0.81553989 -0.11026861 -0.55513350
1413393917.865761 1.74119161 -0.80945905 0.90252377 -0.11839977 0.81561402 -0.10887879 -0.55578833
1413393917.870760 1.74038878 -0.80951770 0.90203543 -0.11607704 0.81564063 -0.10760208 -0.55648744
1413393917.875761 1.73892283 -0.81021341 0.90274001 -0.11383775 0.81567759 -0.10638066 -0.55713032
1413393917.885761 1.73732129 -0.81028132 0.90184065 -0.10921531 0.81553165 -0.10401462 -0.55871380
1413393917.890760 1.73650105 -0.81030434 0.90137906 -0.10694031 0.81543950 -0.10279162 -0.55951413
1413393917.895761 1.73564769 -0.81032542 0.90093613 -0.10466914 0.81534546 -0.10153619 -0.56030934
1413393917.900760 1.73477571 -0.81033597 0.90052791 -0.10237851 0.81527548 -0.10028489 -0.56105925
1413393917.905761 1.73390762 -0.81033267 0.90013177 -0.10007704 0.81522976 -0.09903915 -0.56176175
1413393917.910760 1.73305659 -0.81031635 0.89971449 -0.09775858 0.81525980 -0.09781729 -0.56234019
1413393917.915761 1.73221354 -0.81029094 0.89925535 -0.09544487 0.81533490 -0.09661132 -0.56283704
1413393917.920760 1.73136846 -0.81025893 0.89875676 -0.09311912 0.81550786 -0.09542524 -0.56317829
1413393917.935760 1.72290222 -0.81941491 0.89861612 -0.08649373 0.81619955 -0.09163940 -0.56386110
1413393917.950761 1.72010462 -0.81931582 0.89734929 -0.07981486 0.81646561 -0.08795265 -0.56504674
1413393917.955760 1.71918070 -0.81925506 0.89694924 -0.07754343 0.81650049 -0.08676805 -0.56549561
1413393917.960761 1.71824687 -0.81918508 0.89654195 -0.07524517 0.81650027 -0.08561996 -0.56598118
1413393917.965760 1.71729203 -0.81910750 0.89613979 -0.07294016 0.81651773 -0.08446971 -0.56643040
1413393917.970761 1.71631135 -0.81902202 0.89575465 -0.07062226 0.81654765 -0.08333022 -0.56684963
1413393917.980761 1.71208144 -0.82331228 0.89780609 -0.06609930 0.81671909 -0.08110162 -0.56747100
1413393918.005760 1.70708315 -0.82263440 0.89594260 -0.05449219 0.81722858 -0.07589834 -0.56868928
1413393918.010761 1.70605403 -0.82245608 0.89561290 -0.05211540 0.81734463 -0.07488635 -0.56887940
1413393918.015760 1.70503577 -0.82225434 0.89530312 -0.04971507 0.81747271 -0.07385611 -0.56904486
1413393918.020761 1.70403890 -0.82203091 0.89499324 -0.04732373 0.81758117 -0.07278493 -0.56923093
1413393918.025760 1.70009209 -0.82657936 0.89632874 -0.04505952 0.81774990 -0.07165664 -0.56931543
1413393918.035760 1.69808001 -0.82613918 0.89565177 -0.04055315 0.81789594 -0.06957870 -0.56970210
1413393918.040761 1.69703964 -0.82591079 0.89532515 -0.03839917 0.81791514 -0.06854022 -0.56994961
1413393918.045760 1.69598067 -0.82565863 0.89503066 -0.03623058 0.81799195 -0.06747842 -0.57010803
1413393918.050761 1.69491653 -0.82537097 0.89477039 -0.03404100 0.81804637 -0.06634120 -0.57029833
1413393918.055760 1.69385956 -0.82505064 0.89453685 -0.03179193 0.81810718 -0.06517184 -0.57047573
1413393918.060760 1.69282263 -0.82471017 0.89431194 -0.02954057 0.81816840 -0.06397071 -0.57064487
1413393918.065761 1.69180649 -0.82436236 0.89407126 -0.02733131 0.81818163 -0.06278640 -0.57086748
1413393918.070760 1.69080170 -0.82401399 0.89380604 -0.02515940 0.81824447 -0.06169190 -0.57099658
1413393918.075761 1.68667622 -0.83075254 0.89641854 -0.02315612 0.81833889 -0.06032900 -0.57109164
1413393918.095761 1.68244259 -0.82932652 0.89538193 -0.01409821 0.81859106 -0.05616792 -0.57144998
1413393918.100760 1.68140404 -0.82892890 0.89513698 -0.01179222 0.81868314 -0.05520481 -0.57146416
1413393918.105761 1.68037355 -0.82852880 0.89487269 -0.00960139 0.81880140 -0.05420611 -0.57143134
1413393918.110760 1.67934369 -0.82811987 0.89458827 -0.00747650 0.81894100 -0.05316663 -0.57136070
1413393918.115761 1.67831350 -0.82769005 0.89429869 -0.00538326 0.81908931 -0.05206391 -0.57127320
1413393918.120760 1.67727764 -0.82723370 0.89401044 -0.00328102 0.81920968 -0.05089988 -0.57122145
1413393918.125761 1.66994830 -0.83051264 0.89192143 -0.00110931 0.81947965 -0.04972244 -0.57094618
1413393918.145761 1.66542370 -0.82852546 0.89099757 0.00769811 0.81979039 -0.04531286 -0.57081626
1413393918.150760 1.66430924 -0.82798922 0.89077234 0.00983211 0.81992348 -0.04426269 -0.57067472
1413393918.155761 1.66319617 -0.82743305 0.89053264 0.01195167 0.82010491 -0.04315490 -0.57045837
1413393918.160760 1.66207668 -0.82685499 0.89028412 0.01409295 0.82027710 -0.04202975 -0.57024589
1413393918.165761 1.66095264 -0.82625581 0.89003676 0.01635277 0.82044607 -0.04102652 -0.57001549
1413393918.170760 1.65982464 -0.82564551 0.88978865 0.01868809 0.82062078 -0.04014682 -0.56975479
1413393918.175761 1.65625885 -0.82996043 0.88994047 0.02107057 0.82080132 -0.03933353 -0.56946826
1413393918.205760 1.64939946 -0.82599519 0.88872125 0.03493570 0.82132282 -0.03449019 -0.56834738
1413393918.210761 1.64826048 -0.82525639 0.88846743 0.03702216 0.82143839 -0.03333209 -0.56811733
1413393918.215760 1.64710589 -0.82450158 0.88819523 0.03906977 0.82157570 -0.03218165 -0.56784792
1413393918.220761 1.64593188 -0.82373283 0.88792751 0.04108614 0.82171141 -0.03104063 -0.56757270
1413393918.225760 1.64256945 -0.82175292 0.89185686 0.04286830 0.82197277 -0.02991763 -0.56712257
1413393918.260761 1.63378196 -0.81546567 0.89085329 0.05686338 0.82197280 -0.02132289 -0.56627962
1413393918.265760 1.63255573 -0.81448405 0.89069357 0.05889939 0.82202050 -0.02027558 -0.56604069
1413393918.270761 1.63132093 -0.81346951 0.89049856 0.06096765 0.82206651 -0.01920867 -0.56579203
1413393918.280761 1.62766964 -0.81290347 0.89347528 0.06519954 0.82210033 -0.01696506 -0.56534260
1413393918.290761 1.62504316 -0.81067673 0.89329002 0.06963683 0.82197945 -0.01490532 -0.56504718
1413393918.300761 1.62245993 -0.80838806 0.89311666 0.07400760 0.82179571 -0.01294690 -0.56480710
1413393918.305760 1.62116593 -0.80721483 0.89302380 0.07613507 0.82171089 -0.01192742 -0.56467017
1413393918.310760 1.61985562 -0.80601723 0.89293177 0.07820338 0.82160175 -0.01084777 -0.56456809
1413393918.315761 1.61852771 -0.80479342 0.89283957 0.08022693 0.82148464 -0.00970557 -0.56447536
1413393918.320760 1.61717905 -0.80353521 0.89275676 0.08223634 0.82133992 -0.00852033 -0.56441592
1413393918.335761 1.61018750 -0.80139434 0.89504270 0.08830615 0.82104009 -0.00479395 -0.56397892
1413393918.345761 1.60744151 -0.79864240 0.89500776 0.09241275 0.82084475 -0.00242531 -0.56362035
1413393918.350760 1.60607172 -0.79724184 0.89495265 0.09454992 0.82077352 -0.00139934 -0.56337304
1413393918.355761 1.60469951 -0.79582491 0.89487878 0.09667719 0.82068869 -0.00040566 -0.56313714
1413393918.370760 1.60050359 -0.79140216 0.89472124 0.10293013 0.82034903 0.00271591 -0.56251710
1413393918.375761 1.60085352 -0.79171693 0.89678095 0.10501244 0.82009705 0.00409600 -0.56249127
1413393918.395761 1.59532364 -0.78526815 0.89696098 0.11278785 0.81939463 0.00957126 -0.56194281
1413393918.420760 1.58834615 -0.77666865 0.89690176 0.12273379 0.81885671 0.01605264 -0.56049302
1413393918.435760 1.58401992 -0.77403905 0.89924442 0.12878693 0.81822133 0.02041664 -0.55992048
1413393918.470761 1.57408993 -0.76031766 0.89961015 0.14305989 0.81671820 0.02970814 -0.55823174
1413393918.520761 1.55463984 -0.73747316 0.90329633 0.16411044 0.81406674 0.04264041 -0.55546818
1413393918.525760 1.54860100 -0.73369758 0.90310458 0.16638852 0.81403672 0.04380472 -0.55474339
1413393918.535760 1.54556053 -0.72892106 0.90341245 0.17066156 0.81343380 0.04650913 -0.55410918
1413393918.540761 1.54401425 -0.72648634 0.90354769 0.17277240 0.81311276 0.04790188 -0.55380749
1413393918.545760 1.54243077 -0.72401133 0.90370499 0.17487268 0.81275919 0.04928798 -0.55354561
1413393918.550761 1.54081391 -0.72149160 0.90390969 0.17700889 0.81233631 0.05063935 -0.55336536
1413393918.555760 1.53918439 -0.71892901 0.90416630 0.17919537 0.81189530 0.05197255 -0.55318522
1413393918.565761 1.53595891 -0.71369277 0.90475902 0.18367891 0.81092953 0.05473252 -0.55286500
1413393918.570760 1.53438386 -0.71104157 0.90504634 0.18590541 0.81046728 0.05619100 -0.55265227
1413393918.590760 1.52480978 -0.70171818 0.90760733 0.19440672 0.80848407 0.06232802 -0.55197351
1413393918.595761 1.52319350 -0.69895330 0.90787486 0.19646375 0.80780228 0.06393865 -0.55205916
1413393918.600760 1.52155946 -0.69613720 0.90817169 0.19853835 0.80706188 0.06560123 -0.55220478
1413393918.605761 1.51990960 -0.69327427 0.90849899 0.20063252 0.80628101 0.06731237 -0.55238263
1413393918.610760 1.51825612 -0.69037678 0.90885365 0.20273199 0.80547989 0.06904463 -0.55257102
1413393918.615761 1.51662095 -0.68746365 0.90922226 0.20480937 0.80473999 0.07074396 -0.55266805
1413393918.620760 1.51501375 -0.68454948 0.90956155 0.20685428 0.80398079 0.07239936 -0.55279701
1413393918.640760 1.50957791 -0.67315536 0.91355433 0.21501071 0.80107626 0.07954624 -0.55291917
1413393918.660760 1.50303765 -0.66073595 0.91479138 0.22321038 0.79782910 0.08656305 -0.55331067
1413393918.665761 1.50142790 -0.65757656 0.91511646 0.22539234 0.79695418 0.08813439 -0.55343894
1413393918.670760 1.49984262 -0.65438936 0.91542763 0.22766848 0.79608173 0.08968674 -0.55351353
1413393918.680760 1.49666922 -0.64791557 0.91606606 0.23225632 0.79418684 0.09286632 -0.55380512
1413393918.685760 1.49506987 -0.64464090 0.91642366 0.23452561 0.79325738 0.09440862 -0.55392011
1413393918.690761 1.49347871 -0.64135272 0.91678834 0.23673881 0.79222759 0.09593173 -0.55419066
1413393918.695760 1.49189953 -0.63804643 0.91714138 0.23898351 0.79121042 0.09739072 -0.55442583
1413393918.700761 1.49032806 -0.63471253 0.91747030 0.24129142 0.79019533 0.09886295 -0.55461330
1413393918.705760 1.48877004 -0.63134142 0.91778323 0.24369035 0.78915693 0.10035858 -0.55477428
1413393918.710761 1.48723617 -0.62793902 0.91809650 0.24616481 0.78817110 0.10186075 -0.55480951
1413393918.715760 1.48571724 -0.62451631 0.91841081 0.24862221 0.78719202 0.10340930 -0.55481731
1413393918.720761 1.48420413 -0.62108180 0.91872721 0.25103100 0.78627416 0.10493054 -0.55474855
1413393918.725760 1.48378337 -0.61845048 0.92080907 0.25351101 0.78526959 0.10664966 -0.55471586
1413393918.760761 1.47363845 -0.59381355 0.92251843 0.27148847 0.77836065 0.11555937 -0.55416129
1413393918.765760 1.47223263 -0.59021272 0.92275109 0.27412032 0.77727132 0.11667148 -0.55416162
1413393918.770761 1.47082926 -0.58657731 0.92302520 0.27662980 0.77607844 0.11791447 -0.55432336
1413393918.775760 1.47206223 -0.58419102 0.92446313 0.27881181 0.77495983 0.11917051 -0.55452649
1413393918.790761 1.46808185 -0.57295637 0.92546124 0.28653835 0.77095131 0.12379057 -0.55516282
1413393918.795760 1.46678610 -0.56916985 0.92572361 0.28911287 0.76961646 0.12536260 -0.55532736
1413393918.800761 1.46549211 -0.56536710 0.92596329 0.29172381 0.76841233 0.12677364 -0.55530906
1413393918.805760 1.46420240 -0.56154775 0.92619525 0.29428626 0.76719654 0.12816168 -0.55531941
1413393918.810760 1.46291542 -0.55769796 0.92643063 0.29685699 0.76597215 0.12951935 -0.55532633
1413393918.815761 1.46163379 -0.55380670 0.92668650 0.29949589 0.76472048 0.13080787 -0.55533243
1413393918.820760 1.46036997 -0.54988019 0.92697123 0.30216704 0.76332839 0.13213954 -0.55548536
1413393918.825761 1.46043719 -0.54508918 0.92417892 0.30499319 0.76177285 0.13322707 -0.55581636
1413393918.840760 1.45685227 -0.53302425 0.92496716 0.31356235 0.75702468 0.13689037 -0.55664470
1413393918.845761 1.45566246 -0.52894065 0.92526890 0.31634039 0.75543301 0.13812364 -0.55693050
1413393918.850760 1.45449699 -0.52482611 0.92559886 0.31906411 0.75381884 0.13944026 -0.55723574
1413393918.855761 1.45337097 -0.52068393 0.92595018 0.32174654 0.75217307 0.14090731 -0.55754818
1413393918.860760 1.45228928 -0.51651991 0.92631914 0.32438388 0.75046229 0.14250216 -0.55791987
1413393918.865761 1.45125154 -0.51234968 0.92668183 0.32699895 0.74873332 0.14417634 -0.55828602
1413393918.870760 1.45025609 -0.50818051 0.92701920 0.32953493 0.74699669 0.14592906 -0.55866571
1413393918.885761 1.44498085 -0.49494329 0.92938142 0.33687797 0.74200913 0.15157737 -0.55942826
1413393918.905761 1.44146284 -0.47777769 0.93063803 0.34571564 0.73548661 0.16065292 -0.56011676
1413393918.910760 1.44065529 -0.47345416 0.93090172 0.34789025 0.73381374 0.16295853 -0.56029839
1413393918.915761 1.43985805 -0.46911984 0.93116394 0.35007138 0.73215461 0.16513733 -0.56047241
1413393918.920760 1.43907707 -0.46477238 0.93141624 0.35225859 0.73055141 0.16720880 -0.56057982
1413393918.925761 1.43859109 -0.46063093 0.93505095 0.35446106 0.72894822 0.16946584 -0.56060072
1413393918.955760 1.43463298 -0.43378666 0.93714114 0.36741916 0.71879631 0.18364359 -0.56090111
1413393918.965760 1.43357360 -0.42474951 0.93793339 0.37136130 0.71542725 0.18857487 -0.56097607
1413393918.970761 1.43313191 -0.42022118 0.93829775 0.37341222 0.71372905 0.19110741 -0.56092078
1413393918.975760 1.43273802 -0.41569617 0.93862914 0.37552148 0.71207875 0.19361917 -0.56074869
1413393918.990761 1.43167472 -0.40213407 0.93949085 0.38144796 0.70741790 0.20107821 -0.56002224
1413393918.995760 1.43134952 -0.39759827 0.93978045 0.38327843 0.70589526 0.20355418 -0.55979926
1413393919.005760 1.43083539 -0.38844918 0.94042518 0.38710533 0.70268375 0.20867591 -0.55932046
1413393919.015760 1.43050542 -0.37922401 0.94118637 0.39113309 0.69934168 0.21399698 -0.55869617
1413393919.020761 1.43038436 -0.37463396 0.94158445 0.39306848 0.69767347 0.21659111 -0.55842384
1413393919.035760 1.42890251 -0.36442105 0.94692221 0.39853488 0.69294361 0.22401771 -0.55750799
1413393919.070760 1.42924846 -0.33255575 0.94931467 0.41256483 0.68166145 0.24026603 -0.55443679
1413393919.075761 1.42942590 -0.32798454 0.94963974 0.41445450 0.68007260 0.24271592 -0.55391128
1413393919.080760 1.42965775 -0.32338900 0.94999438 0.41641441 0.67841695 0.24528099 -0.55334141
1413393919.085761 1.42992819 -0.31878310 0.95037810 0.41835981 0.67669993 0.24792414 -0.55279824
1413393919.095761 1.43050344 -0.30960195 0.95120723 0.42205529 0.67346451 0.25293306 -0.55166997
1413393919.100760 1.43080959 -0.30505272 0.95159518 0.42385353 0.67197054 0.25521816 -0.55106031
1413393919.105761 1.43115535 -0.30053028 0.95194803 0.42572666 0.67051486 0.25738429 -0.55038165
1413393919.110760 1.43155301 -0.29601329 0.95226640 0.42770894 0.66901505 0.25954577 -0.54965436
1413393919.120760 1.43248023 -0.28699178 0.95287276 0.43201536 0.66582651 0.26371545 -0.54817146
1413393919.125761 1.42676071 -0.27899057 0.95647245 0.43392732 0.66456406 0.26540288 -0.54737830
1413393919.155761 1.43001013 -0.25208978 0.95850924 0.44561332 0.65469457 0.27763745 -0.54380257
1413393919.160760 1.43067795 -0.24762543 0.95885693 0.44756562 0.65297123 0.27978549 -0.54317001
1413393919.170760 1.43205060 -0.23877582 0.95962417 0.45124481 0.64955179 0.28391252 -0.54208327
1413393919.190761 1.43608928 -0.21940565 0.96402877 0.45857919 0.64222448 0.29183297 -0.54045015
1413393919.220761 1.44187191 -0.19343161 0.96632338 0.46976972 0.63113054 0.30340049 -0.53753027
1413393919.235760 1.44520016 -0.18066438 0.96746501 0.47520313 0.62562211 0.30923929 -0.53586381
1413393919.240761 1.44636392 -0.17645231 0.96785637 0.47696843 0.62371349 0.31113093 -0.53542520
1413393919.245760 1.44755161 -0.17226337 0.96825937 0.47869068 0.62175427 0.31300015 -0.53507734
1413393919.250761 1.44877191 -0.16809376 0.96868254 0.48039858 0.61975440 0.31485435 -0.53477885
